id;the_geom;id;sub_area;type;types;flats;height;levels
buildings_lambert93.74;MULTIPOLYGON (((911227.9005535252 6234894.295256419, 911229.5030221216 6234900.020970772, 911232.2969241871 6234899.2230037935, 911232.5892783324 6234900.233738838, 911238.4502693526 6234897.756914621, 911236.2630999731 6234890.009727335, 911230.2650642615 6234891.703398774, 911230.7721158655 6234893.61107875, 911227.9005535252 6234894.295256419)));700;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.75;MULTIPOLYGON (((911258.168398699 6233578.25964592, 911266.4704690292 6233585.763113459, 911268.6691270217 6233583.277008878, 911269.7785053493 6233584.203395045, 911275.3619715072 6233577.824139251, 911272.4331746349 6233575.280588381, 911270.9993838114 6233576.7907277495, 911267.3568895223 6233573.66751874, 911266.4257026488 6233574.749248256, 911263.5745758389 6233572.31949295, 911258.168398699 6233578.25964592)));701;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.76;MULTIPOLYGON (((911533.7161011107 6233624.371665906, 911533.0060946862 6233623.680860586, 911532.0748685927 6233624.762551242, 911526.5757708298 6233618.685890579, 911521.7012755963 6233623.308502642, 911527.5887216894 6233629.9541323595, 911533.7161011107 6233624.371665906)));702;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.77;MULTIPOLYGON (((910988.928417943 6235230.487741872, 911003.3420708653 6235230.294015859, 911003.2442126418 6235225.84140673, 910996.2333510718 6235226.167175716, 910996.2708409547 6235227.503225642, 910992.933507235 6235227.504784884, 910993.0559586461 6235228.732392032, 910988.417676742 6235228.691200666, 910988.928417943 6235230.487741872)));703;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.78;MULTIPOLYGON (((911247.0069431795 6234001.702070023, 911253.1812264714 6234004.574846536, 911254.49979495 6234001.614853412, 911256.8289717498 6234002.581365356, 911258.5276740921 6233997.965339245, 911255.477537984 6233996.641401011, 911257.3462015021 6233991.808493771, 911249.8780178956 6233988.670676333, 911247.7617291539 6233993.6066756705, 911250.249904386 6233994.689651566, 911247.0069431795 6234001.702070023)));704;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.79;MULTIPOLYGON (((911838.8762088214 6233453.893489966, 911856.3084625923 6233446.2370083695, 911854.7104579043 6233442.847190711, 911851.1545383389 6233444.509676842, 911849.9411977512 6233441.79997002, 911836.0648522044 6233447.793972775, 911838.8762088214 6233453.893489966)));705;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.80;MULTIPOLYGON (((911902.5688194584 6235490.834164747, 911909.9810948183 6235485.7395308735, 911905.8515808445 6235480.152705743, 911903.1097998458 6235481.841972456, 911899.8489735479 6235477.062469456, 911895.8582623791 6235479.600399104, 911902.5688194584 6235490.834164747)));706;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.81;MULTIPOLYGON (((912358.9343506064 6235725.046807664, 912346.9984025945 6235729.101407351, 912348.6033039944 6235734.716253631, 912350.0038297414 6235734.20640245, 912352.2816469492 6235741.623271286, 912356.8047573195 6235740.215592148, 912356.205790458 6235738.638486288, 912360.0674544824 6235737.54263577, 912358.1520538925 6235731.472574652, 912360.7018488244 6235730.667035887, 912358.9343506064 6235725.046807664)));707;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.82;MULTIPOLYGON (((910981.6856526693 6233674.5110458955, 910985.9287587877 6233681.658317959, 910985.023189147 6233681.962274584, 910986.9176877141 6233686.2514858935, 910997.5770447669 6233681.484840776, 910993.3365889633 6233671.779218459, 910990.3649360101 6233673.01641787, 910989.5323781902 6233671.098051699, 910981.6856526693 6233674.5110458955)));710;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.83;MULTIPOLYGON (((912189.0997418981 6235174.934122125, 912191.2248182755 6235174.670647415, 912191.3407685555 6235163.773392435, 912183.0990686836 6235164.39089995, 912183.2270622549 6235175.296216422, 912189.0997418981 6235174.934122125)));711;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.84;MULTIPOLYGON (((912346.4181295092 6234535.745577623, 912356.9513123406 6234529.864694638, 912353.671439217 6234523.193288991, 912342.473005652 6234529.497123027, 912346.4181295092 6234535.745577623)));712;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.85;MULTIPOLYGON (((912494.4528988206 6234947.878189656, 912494.5084700815 6234948.658680381, 912484.133934155 6234949.761406329, 912484.8522835366 6234957.571694269, 912498.9042682092 6234956.0344986, 912497.8386195367 6234948.88012986, 912501.1058434008 6234948.543318745, 912501.0723378411 6234947.096142573, 912494.4528988206 6234947.878189656)));714;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.86;MULTIPOLYGON (((912355.9521767227 6234909.5914788, 912367.0250319297 6234907.065574671, 912366.2555391698 6234903.258103025, 912371.2634359234 6234901.977675483, 912370.2127932208 6234896.826073014, 912355.9319441358 6234900.358230798, 912356.686743562 6234904.610158661, 912355.0384257473 6234905.223058203, 912355.9521767227 6234909.5914788)));715;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.87;MULTIPOLYGON (((912232.7932405092 6234283.932237573, 912233.9516790505 6234290.755940121, 912249.7715413428 6234287.496794301, 912247.8812268719 6234280.648897036, 912232.7932405092 6234283.932237573)));716;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.88;MULTIPOLYGON (((912494.1856019483 6235184.690457401, 912502.386061151 6235180.401203724, 912502.8649577679 6235170.850778489, 912499.1525022683 6235160.04927134, 912493.0546450824 6235162.294639008, 912498.0905384051 6235174.919716205, 912490.8731495449 6235179.019039825, 912494.1856019483 6235184.690457401)));717;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.89;MULTIPOLYGON (((911162.451248304 6234599.8160735285, 911175.2043626561 6234603.127608225, 911177.0390082569 6234596.8475273065, 911175.907874726 6234596.587855353, 911176.6643906977 6234593.386908401, 911171.8995557614 6234592.229083784, 911172.4715093542 6234589.689479075, 911169.4810369678 6234589.034952948, 911167.6610140426 6234594.870575394, 911163.9459959718 6234593.969752898, 911162.451248304 6234599.8160735285)));719;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.90;MULTIPOLYGON (((911321.2873722594 6234421.280370666, 911330.7871292119 6234422.037957192, 911330.5726174901 6234411.241037977, 911327.0018663183 6234410.901049294, 911327.381130622 6234406.797811508, 911322.3502787413 6234406.298536826, 911321.2873722594 6234421.280370666)));720;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.91;MULTIPOLYGON (((912223.6839544496 6235059.502236329, 912234.2135331776 6235058.6266949605, 912234.085610897 6235047.721367882, 912231.1547205108 6235047.735722609, 912231.4768022615 6235050.304790129, 912221.5017005482 6235051.643606605, 912221.6474955296 6235059.546159628, 912223.6839544496 6235059.502236329)));722;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.92;MULTIPOLYGON (((912482.5090103385 6235761.2826400455, 912483.5099895608 6235758.089946817, 912474.5699824065 6235755.235646188, 912470.7764986593 6235766.567330546, 912476.4161880289 6235768.3112777425, 912475.8658557464 6235770.184063267, 912482.3038544637 6235772.399378363, 912484.7270339468 6235765.582992971, 912481.508032012 6235764.475333356, 912482.5090103385 6235761.2826400455)));724;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.93;MULTIPOLYGON (((911897.9045247238 6233861.075791464, 911935.6327408066 6233862.543289686, 911936.3264765912 6233843.989694241, 911932.3414613246 6233843.858178817, 911932.2461179704 6233846.747180631, 911916.4687168859 6233846.226511424, 911916.5640531422 6233843.337509374, 911911.5217884019 6233843.171118036, 911911.4301211056 6233845.949004697, 911900.5323273861 6233845.589398387, 911897.9045247238 6233861.075791464)));726;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.94;MULTIPOLYGON (((912085.5782007077 6234444.921399364, 912090.6597874886 6234441.418450612, 912086.1744814941 6234434.262428791, 912080.4019680114 6234438.966158248, 912085.5782007077 6234444.921399364)));727;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.95;MULTIPOLYGON (((910937.7758025806 6234451.051170628, 910943.0078061819 6234455.338756152, 910947.9177831624 6234449.604580341, 910948.7903917716 6234450.30065978, 910950.9886495664 6234447.814463128, 910945.2952936408 6234445.180245932, 910943.0011169659 6234448.108235111, 910941.2522474843 6234446.827193398, 910937.7758025806 6234451.051170628)));728;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.96;MULTIPOLYGON (((910969.3177776678 6233748.632857324, 910971.500052782 6233751.596684623, 910974.2714877104 6233749.018069136, 910975.0555645137 6233749.933715913, 910978.2930669241 6233748.037829512, 910975.8037334965 6233744.507732136, 910969.3177776678 6233748.632857324)));729;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.97;MULTIPOLYGON (((911195.9006858652 6234622.58484584, 911202.8711069578 6234621.034350364, 911201.0364647603 6234607.514517562, 911198.164780292 6234608.198710186, 911197.3095813827 6234604.499811933, 911190.6607582892 6234606.172127165, 911193.0746921767 6234616.930124303, 911194.220440335 6234616.745338382, 911195.9006858652 6234622.58484584)));730;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.98;MULTIPOLYGON (((911903.7545414146 6233691.188198357, 911911.5181044762 6233692.779215913, 911913.3236820606 6233684.940999161, 911905.4677814152 6233683.680642532, 911903.7545414146 6233691.188198357)));731;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.99;MULTIPOLYGON (((911017.8486885488 6234241.444703454, 911029.9291208469 6234242.954055896, 911032.0979770956 6234231.45682765, 911026.5936467194 6234230.497286429, 911023.4303816877 6234232.618045, 911019.707830784 6234231.939535139, 911017.8486885488 6234241.444703454)));733;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.100;MULTIPOLYGON (((911877.0451827268 6235457.733587606, 911877.8252438792 6235458.760447623, 911881.9859069255 6235456.005644716, 911883.1504971267 6235457.712606915, 911887.7360311974 6235454.415653676, 911880.1383682031 6235442.9301558975, 911874.8913772039 6235446.538991413, 911878.865661917 6235451.898203066, 911874.9489170612 6235454.661057782, 911877.0451827268 6235457.733587606)));735;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.101;MULTIPOLYGON (((911768.5469035455 6234226.112950916, 911775.5222728471 6234226.899173265, 911774.8271730947 6234213.416682954, 911767.9045009969 6234215.969282196, 911768.5469035455 6234226.112950916)));736;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.102;MULTIPOLYGON (((912037.5652387111 6234091.829349872, 912045.7666651863 6234102.333908482, 912050.2345911283 6234097.698283401, 912042.4030932931 6234088.318297432, 912037.5652387111 6234091.829349872)));737;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.103;MULTIPOLYGON (((911037.9160885827 6235144.222225597, 911027.845521881 6235146.004681695, 911029.4609719233 6235156.291389561, 911033.0641871883 6235155.631177824, 911032.6009296224 6235152.390138924, 911041.7807271355 6235150.467175935, 911040.7290805749 6235145.315802239, 911038.6817122982 6235145.69344523, 911037.9160885827 6235144.222225597)));739;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.104;MULTIPOLYGON (((911400.931147339 6234571.28916483, 911405.5406438407 6234572.219574757, 911406.5997637083 6234567.248843754, 911402.322851067 6234566.106911738, 911404.2528447749 6234556.937899721, 911395.6807125735 6234555.2096173, 911393.3961949104 6234565.256844643, 911394.2870315426 6234565.397408369, 911393.7926477499 6234568.05078621, 911401.2263159472 6234569.7415845515, 911400.931147339 6234571.28916483)));740;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.105;MULTIPOLYGON (((911824.4672147292 6233991.914151947, 911844.9617868157 6233995.037420245, 911846.2357090067 6233897.191463736, 911834.7423737625 6233895.143774236, 911834.4287527957 6233897.246919902, 911836.129271456 6233897.52548824, 911833.6686379698 6233954.842276311, 911825.5690814478 6233953.573971324, 911820.185622169 6233988.4358313605, 911825.2057811742 6233989.268843344, 911824.4672147292 6233991.914151947)));741;Boundary7;school;school;1;0.0;0
buildings_lambert93.106;MULTIPOLYGON (((910974.9924197595 6235500.997519132, 910979.0620947822 6235493.567303604, 910974.4595425574 6235489.967782737, 910971.9427079994 6235489.77384182, 910967.7104274193 6235497.198718564, 910974.9924197595 6235500.997519132)));742;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.107;MULTIPOLYGON (((911023.3876212648 6233735.948691236, 911027.8596744178 6233733.648452324, 911026.7868031691 6233731.610948606, 911030.2756182072 6233729.5008735135, 911026.014338732 6233722.909154815, 911023.5223693154 6233721.937379876, 911017.390882222 6233725.184218743, 911023.3876212648 6233735.948691236)));743;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.108;MULTIPOLYGON (((911149.0856772158 6235196.8206651425, 911147.2128166578 6235199.317475921, 911148.7248123372 6235200.368315305, 911143.4534013581 6235207.20275659, 911148.9322090436 6235211.387394133, 911151.307541573 6235208.462169501, 911152.3462943198 6235209.052506263, 911156.7680733611 6235203.302478412, 911149.0856772158 6235196.8206651425)));744;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.109;MULTIPOLYGON (((912545.7933133084 6235410.872331176, 912547.8594741351 6235412.386796237, 912544.777926042 6235416.956674109, 912550.1964388345 6235420.4731278345, 912559.6850241489 6235406.771582039, 912549.8015926848 6235400.437646677, 912543.6421660187 6235409.46628888, 912545.7933133084 6235410.872331176)));745;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.110;MULTIPOLYGON (((910733.8846241734 6235415.314837982, 910748.854371601 6235415.027574567, 910749.5144080587 6235389.465297163, 910733.1710870194 6235390.18578423, 910733.8846241734 6235415.314837982)));746;Boundary3;apartments;apartments;3;0.0;1
buildings_lambert93.111;MULTIPOLYGON (((911228.4740247203 6234015.664339242, 911235.5319075331 6234018.899871172, 911236.6768505728 6234016.267871518, 911239.3276678137 6234017.356193323, 911243.3610200592 6234008.589997844, 911240.1555470484 6234007.03848513, 911240.8682834439 6234005.170919901, 911236.5461913059 6234002.915261967, 911234.8913670153 6234006.197905302, 911233.046482269 6234005.358567671, 911228.4740247203 6234015.664339242)));747;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.112;MULTIPOLYGON (((912182.4539861488 6234609.970354925, 912194.9500553869 6234606.267567532, 912191.5063573881 6234594.696453291, 912186.1583091593 6234596.410734336, 912186.6834680398 6234597.762920915, 912183.1501063242 6234598.758519889, 912181.8149072845 6234594.821137201, 912178.2778731121 6234595.927853578, 912182.4539861488 6234609.970354925)));748;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.113;MULTIPOLYGON (((911945.0583277576 6234770.763490174, 911944.5878395615 6234766.521001336, 911939.812564334 6234766.919555622, 911939.9354761096 6234770.594392401, 911932.5877758937 6234771.241748744, 911931.9133625252 6234764.545343773, 911927.5779854726 6234765.180898334, 911927.9234753865 6234771.977681863, 911945.0583277576 6234770.763490174)));750;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.114;MULTIPOLYGON (((911079.7799142733 6234358.497790354, 911082.3492909184 6234359.583371599, 911081.9911359693 6234360.572718211, 911089.7175236273 6234363.273890209, 911094.1624741235 6234349.404331563, 911081.855593347 6234344.884047859, 911079.6180359923 6234351.039686391, 911082.109747946 6234352.011478933, 911079.7799142733 6234358.497790354)));752;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.115;MULTIPOLYGON (((911034.2101177924 6234484.253372535, 911041.7143277177 6234486.279774263, 911043.2126365395 6234480.322305307, 911045.3159686832 6234480.725142159, 911046.511891942 6234476.537502149, 911043.4473405617 6234475.658130698, 911044.764754761 6234470.250893313, 911038.7836747656 6234468.941960449, 911034.2101177924 6234484.253372535)));753;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.116;MULTIPOLYGON (((911638.678338153 6233589.342048794, 911631.8955595136 6233580.219604741, 911628.9757698003 6233582.348116607, 911627.5630899841 6233580.744252847, 911624.4659953425 6233583.311869899, 911631.5264985027 6233593.88953225, 911638.678338153 6233589.342048794)));755;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.117;MULTIPOLYGON (((911018.3671177877 6235196.638727796, 911018.1187827141 6235204.194536115, 911026.1793908471 6235204.125762817, 911026.4971257851 6235194.4587730635, 911028.8514560254 6235194.647390571, 911028.9865861938 6235190.536141897, 911018.6164189447 6235191.530117849, 911018.3671177877 6235196.638727796)));756;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.118;MULTIPOLYGON (((911008.5793845267 6234144.476325421, 910996.5143665284 6234144.9697673, 910996.2249343474 6234151.300690716, 910994.8460952153 6234151.144149322, 910994.7813775631 6234155.591449714, 911009.7557435177 6234155.7497845255, 911009.7985638928 6234151.969178483, 911008.5046993328 6234151.704190736, 911008.5793845267 6234144.476325421)));757;Boundary4;yes;yes;1;0.0;0
